MAP,MAP Name,Molecule
map04974,Protein digestion and absorption,C02632
map04974,Protein digestion and absorption,C05996
map04974,Protein digestion and absorption,C08262
map04974,Protein digestion and absorption,C16138
map04974,Protein digestion and absorption,C18319
map04974,Protein digestion and absorption,3.4.21.4
map04974,Protein digestion and absorption,3.4.21.-
map04974,Protein digestion and absorption,3.4.17.1
map04974,Protein digestion and absorption,7.2.2.13
map04974,Protein digestion and absorption,3.4.14.5
map04974,Protein digestion and absorption,3.4.21.71
map04974,Protein digestion and absorption,3.4.11.9
map04974,Protein digestion and absorption,3.4.24.18
map04974,Protein digestion and absorption,3.4.24.63
map04974,Protein digestion and absorption,3.4.24.11
map04974,Protein digestion and absorption,3.4.17.15
map04974,Protein digestion and absorption,3.4.21.70
map04974,Protein digestion and absorption,3.4.17.20
map04974,Protein digestion and absorption,3.4.23.1
map04974,Protein digestion and absorption,3.4.21.1
map04974,Protein digestion and absorption,3.4.17.23
map04974,Protein digestion and absorption,3.4.16.2
map04974,Protein digestion and absorption,3.4.17.2
map04975,Fat digestion and absorption,C00010
map04975,Fat digestion and absorption,C00040
map04975,Fat digestion and absorption,C00162
map04975,Fat digestion and absorption,C00165
map04975,Fat digestion and absorption,C00187
map04975,Fat digestion and absorption,C00416
map04975,Fat digestion and absorption,C00422
map04975,Fat digestion and absorption,C00681
map04975,Fat digestion and absorption,C00865
map04975,Fat digestion and absorption,C01558
map04975,Fat digestion and absorption,C01885
map04975,Fat digestion and absorption,C02112
map04975,Fat digestion and absorption,C02530
map04975,Fat digestion and absorption,2.3.1.9
map04975,Fat digestion and absorption,3.1.1.13
map04975,Fat digestion and absorption,2.3.1.20
map04975,Fat digestion and absorption,2.6.1.1
map04975,Fat digestion and absorption,3.1.1.4
map04975,Fat digestion and absorption,3.1.1.3
map04975,Fat digestion and absorption,3.1.3.4
map04975,Fat digestion and absorption,2.3.1.22
map04975,Fat digestion and absorption,6.2.1.-
map04975,Fat digestion and absorption,2.3.1.51
map04975,Fat digestion and absorption,2.3.1.75
map04975,Fat digestion and absorption,2.3.1.76
map04979,Cholesterol metabolism,C00162
map04979,Cholesterol metabolism,C00187
map04979,Cholesterol metabolism,C00422
map04979,Cholesterol metabolism,C00865
map04979,Cholesterol metabolism,C01921
map04979,Cholesterol metabolism,C02530
map04979,Cholesterol metabolism,C05122
map04979,Cholesterol metabolism,C05465
map04979,Cholesterol metabolism,C05466
map04979,Cholesterol metabolism,C15610
map04979,Cholesterol metabolism,3.4.21.-
map04979,Cholesterol metabolism,1.14.15.15
map04979,Cholesterol metabolism,1.14.14.23
map04979,Cholesterol metabolism,3.1.1.3
map04979,Cholesterol metabolism,2.3.1.43
map04979,Cholesterol metabolism,3.1.1.13
map04979,Cholesterol metabolism,3.1.1.34
map04979,Cholesterol metabolism,2.3.1.26
map04979,Cholesterol metabolism,2.3.2.27
map04979,Cholesterol metabolism,3.1.1.-
map04977,Vitamin digestion and absorption,C00003
map04977,Vitamin digestion and absorption,C00010
map04977,Vitamin digestion and absorption,C00016
map04977,Vitamin digestion and absorption,C00018
map04977,Vitamin digestion and absorption,C00061
map04977,Vitamin digestion and absorption,C00068
map04977,Vitamin digestion and absorption,C00072
map04977,Vitamin digestion and absorption,C00080
map04977,Vitamin digestion and absorption,C00120
map04977,Vitamin digestion and absorption,C00153
map04977,Vitamin digestion and absorption,C00162
map04977,Vitamin digestion and absorption,C00187
map04977,Vitamin digestion and absorption,C00250
map04977,Vitamin digestion and absorption,C00255
map04977,Vitamin digestion and absorption,C00376
map04977,Vitamin digestion and absorption,C00378
map04977,Vitamin digestion and absorption,C00422
map04977,Vitamin digestion and absorption,C00473
map04977,Vitamin digestion and absorption,C00504
map04977,Vitamin digestion and absorption,C00534
map04977,Vitamin digestion and absorption,C00647
map04977,Vitamin digestion and absorption,C00681
map04977,Vitamin digestion and absorption,C00828
map04977,Vitamin digestion and absorption,C00864
map04977,Vitamin digestion and absorption,C01330
map04977,Vitamin digestion and absorption,C01558
map04977,Vitamin digestion and absorption,C01885
map04977,Vitamin digestion and absorption,C02059
map04977,Vitamin digestion and absorption,C02075
map04977,Vitamin digestion and absorption,C02094
map04977,Vitamin digestion and absorption,C02112
map04977,Vitamin digestion and absorption,C02477
map04977,Vitamin digestion and absorption,C02530
map04977,Vitamin digestion and absorption,C05377
map04977,Vitamin digestion and absorption,C05443
map04977,Vitamin digestion and absorption,C05552
map04977,Vitamin digestion and absorption,C05776
map04977,Vitamin digestion and absorption,C12981
map04977,Vitamin digestion and absorption,C13202
map04977,Vitamin digestion and absorption,7.6.2.3
map04977,Vitamin digestion and absorption,2.3.1.75
map04977,Vitamin digestion and absorption,3.5.1.12
map04977,Vitamin digestion and absorption,3.4.17.21
map04977,Vitamin digestion and absorption,3.1.1.4
map04977,Vitamin digestion and absorption,1.16.1.6
map04977,Vitamin digestion and absorption,3.1.1.3
map04977,Vitamin digestion and absorption,2.3.1.135
map04977,Vitamin digestion and absorption,2.3.1.76
map04977,Vitamin digestion and absorption,3.1.1.5
map04977,Vitamin digestion and absorption,2.5.1.151
map04978,Mineral absorption,C00009
map04978,Mineral absorption,C00031
map04978,Mineral absorption,C00032
map04978,Mineral absorption,C00037
map04978,Mineral absorption,C00038
map04978,Mineral absorption,C00041
map04978,Mineral absorption,C00064
map04978,Mineral absorption,C00065
map04978,Mineral absorption,C00070
map04978,Mineral absorption,C00073
map04978,Mineral absorption,C00076
map04978,Mineral absorption,C00078
map04978,Mineral absorption,C00079
map04978,Mineral absorption,C00080
map04978,Mineral absorption,C00123
map04978,Mineral absorption,C00124
map04978,Mineral absorption,C00148
map04978,Mineral absorption,C00152
map04978,Mineral absorption,C00183
map04978,Mineral absorption,C00188
map04978,Mineral absorption,C00238
map04978,Mineral absorption,C00288
map04978,Mineral absorption,C00305
map04978,Mineral absorption,C00407
map04978,Mineral absorption,C00698
map04978,Mineral absorption,C01330
map04978,Mineral absorption,C01673
map04978,Mineral absorption,C14818
map04978,Mineral absorption,C14819
map04978,Mineral absorption,7.2.2.13
map04978,Mineral absorption,7.2.2.10
map04978,Mineral absorption,7.2.2.8
map04978,Mineral absorption,1.16.3.2
map04978,Mineral absorption,1.16.3.1
map04978,Mineral absorption,1.14.14.18
map04978,Mineral absorption,2.7.11.1
map04978,Mineral absorption,1.16.1.-
map04978,Mineral absorption,7.2.1.3
map04962,Vasopressin-regulated water reabsorption,C00001
map04962,Vasopressin-regulated water reabsorption,C00575
map04962,Vasopressin-regulated water reabsorption,4.6.1.1
map04962,Vasopressin-regulated water reabsorption,3.6.4.6
map04962,Vasopressin-regulated water reabsorption,2.7.11.11
map04960,Aldosterone-regulated sodium reabsorption,C00238
map04960,Aldosterone-regulated sodium reabsorption,C00575
map04960,Aldosterone-regulated sodium reabsorption,C00698
map04960,Aldosterone-regulated sodium reabsorption,C00735
map04960,Aldosterone-regulated sodium reabsorption,C00762
map04960,Aldosterone-regulated sodium reabsorption,C01330
map04960,Aldosterone-regulated sodium reabsorption,C01780
map04960,Aldosterone-regulated sodium reabsorption,C05981
map04960,Aldosterone-regulated sodium reabsorption,7.2.2.13
map04960,Aldosterone-regulated sodium reabsorption,1.1.1.-
map04960,Aldosterone-regulated sodium reabsorption,2.7.10.1
map04960,Aldosterone-regulated sodium reabsorption,2.7.11.1
map04960,Aldosterone-regulated sodium reabsorption,2.7.1.153
map04960,Aldosterone-regulated sodium reabsorption,2.7.11.13
map04960,Aldosterone-regulated sodium reabsorption,2.7.11.24
map04960,Aldosterone-regulated sodium reabsorption,2.3.2.26
map04961,Endocrine and other factor-regulated calcium reabsorption,C00076
map04961,Endocrine and other factor-regulated calcium reabsorption,C00165
map04961,Endocrine and other factor-regulated calcium reabsorption,C00238
map04961,Endocrine and other factor-regulated calcium reabsorption,C00575
map04961,Endocrine and other factor-regulated calcium reabsorption,C00951
map04961,Endocrine and other factor-regulated calcium reabsorption,C01245
map04961,Endocrine and other factor-regulated calcium reabsorption,C01330
map04961,Endocrine and other factor-regulated calcium reabsorption,C01673
map04961,Endocrine and other factor-regulated calcium reabsorption,3.6.5.5
map04961,Endocrine and other factor-regulated calcium reabsorption,4.6.1.1
map04961,Endocrine and other factor-regulated calcium reabsorption,7.2.2.13
map04961,Endocrine and other factor-regulated calcium reabsorption,7.2.2.10
map04961,Endocrine and other factor-regulated calcium reabsorption,3.4.21.35
map04961,Endocrine and other factor-regulated calcium reabsorption,3.2.1.31
map04961,Endocrine and other factor-regulated calcium reabsorption,2.7.11.11
map04961,Endocrine and other factor-regulated calcium reabsorption,2.7.11.13
map04961,Endocrine and other factor-regulated calcium reabsorption,3.1.4.11
map04964,Proximal tubule bicarbonate reclamation,C00001
map04964,Proximal tubule bicarbonate reclamation,C00011
map04964,Proximal tubule bicarbonate reclamation,C00014
map04964,Proximal tubule bicarbonate reclamation,C00025
map04964,Proximal tubule bicarbonate reclamation,C00026
map04964,Proximal tubule bicarbonate reclamation,C00036
map04964,Proximal tubule bicarbonate reclamation,C00064
map04964,Proximal tubule bicarbonate reclamation,C00074
map04964,Proximal tubule bicarbonate reclamation,C00080
map04964,Proximal tubule bicarbonate reclamation,C00149
map04964,Proximal tubule bicarbonate reclamation,C00238
map04964,Proximal tubule bicarbonate reclamation,C00267
map04964,Proximal tubule bicarbonate reclamation,C00288
map04964,Proximal tubule bicarbonate reclamation,C00698
map04964,Proximal tubule bicarbonate reclamation,C01330
map04964,Proximal tubule bicarbonate reclamation,C01353
map04964,Proximal tubule bicarbonate reclamation,C01358
map04964,Proximal tubule bicarbonate reclamation,7.2.2.13
map04964,Proximal tubule bicarbonate reclamation,4.2.1.1
map04964,Proximal tubule bicarbonate reclamation,3.5.1.2
map04964,Proximal tubule bicarbonate reclamation,1.4.1.3
map04964,Proximal tubule bicarbonate reclamation,1.1.1.37
map04964,Proximal tubule bicarbonate reclamation,4.1.1.32
map04966,Collecting duct acid secretion,C00001
map04966,Collecting duct acid secretion,C00011
map04966,Collecting duct acid secretion,C00014
map04966,Collecting duct acid secretion,C00080
map04966,Collecting duct acid secretion,C00238
map04966,Collecting duct acid secretion,C00288
map04966,Collecting duct acid secretion,C00698
map04966,Collecting duct acid secretion,C01353
map04966,Collecting duct acid secretion,7.2.2.19
map04966,Collecting duct acid secretion,7.1.2.2
map04966,Collecting duct acid secretion,4.2.1.1
map04724,Glutamatergic synapse,C00025
map04724,Glutamatergic synapse,C00064
map04724,Glutamatergic synapse,C00076
map04724,Glutamatergic synapse,C00165
map04724,Glutamatergic synapse,C00238
map04724,Glutamatergic synapse,C00575
map04724,Glutamatergic synapse,C01245
map04724,Glutamatergic synapse,C01330
map04724,Glutamatergic synapse,4.6.1.1
map04724,Glutamatergic synapse,2.7.11.15
map04724,Glutamatergic synapse,6.3.1.2
map04724,Glutamatergic synapse,3.5.1.2
map04724,Glutamatergic synapse,2.7.11.11
map04724,Glutamatergic synapse,2.7.11.13
map04724,Glutamatergic synapse,3.1.1.4
map04724,Glutamatergic synapse,3.1.4.11
map04724,Glutamatergic synapse,3.1.4.4
map04724,Glutamatergic synapse,3.1.3.16
map04724,Glutamatergic synapse,2.7.11.24
map04727,GABAergic synapse,C00025
map04727,GABAergic synapse,C00026
map04727,GABAergic synapse,C00042
map04727,GABAergic synapse,C00064
map04727,GABAergic synapse,C00076
map04727,GABAergic synapse,C00238
map04727,GABAergic synapse,C00334
map04727,GABAergic synapse,C00575
map04727,GABAergic synapse,C00698
map04727,GABAergic synapse,4.6.1.1
map04727,GABAergic synapse,4.1.1.15
map04727,GABAergic synapse,6.3.1.2
map04727,GABAergic synapse,3.5.1.2
map04727,GABAergic synapse,3.6.4.6
map04727,GABAergic synapse,2.7.11.11
map04727,GABAergic synapse,2.7.11.13
map04727,GABAergic synapse,2.7.10.2
map04727,GABAergic synapse,2.10.1.1
map04727,GABAergic synapse,2.6.1.19
map04727,GABAergic synapse,2.7.7.75
map04727,GABAergic synapse,2.6.1.22
map04725,Cholinergic synapse,C00010
map04725,Cholinergic synapse,C00024
map04725,Cholinergic synapse,C00033
map04725,Cholinergic synapse,C00076
map04725,Cholinergic synapse,C00114
map04725,Cholinergic synapse,C00165
map04725,Cholinergic synapse,C00238
map04725,Cholinergic synapse,C00575
map04725,Cholinergic synapse,C01245
map04725,Cholinergic synapse,C01330
map04725,Cholinergic synapse,C01996
map04725,Cholinergic synapse,C04637
map04725,Cholinergic synapse,4.6.1.1
map04725,Cholinergic synapse,2.7.11.17
map04725,Cholinergic synapse,3.1.1.7
map04725,Cholinergic synapse,2.7.11.1
map04725,Cholinergic synapse,2.3.1.6
map04725,Cholinergic synapse,2.7.10.2
map04725,Cholinergic synapse,2.7.1.153
map04725,Cholinergic synapse,2.7.11.11
map04725,Cholinergic synapse,2.7.11.13
map04725,Cholinergic synapse,3.1.4.11
map04725,Cholinergic synapse,2.7.12.2
map04725,Cholinergic synapse,2.7.11.24
map04728,Dopaminergic synapse,C00076
map04728,Dopaminergic synapse,C00082
map04728,Dopaminergic synapse,C00165
map04728,Dopaminergic synapse,C00238
map04728,Dopaminergic synapse,C00355
map04728,Dopaminergic synapse,C00575
map04728,Dopaminergic synapse,C01161
map04728,Dopaminergic synapse,C01245
map04728,Dopaminergic synapse,C01330
map04728,Dopaminergic synapse,C03758
map04728,Dopaminergic synapse,C05582
